timestamp,measurement,payload
2025-08-14 19:15:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 601.0, ""max_total_power"": 4290.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 181.79700499168052, ""avg_power_l1"": 40.6, ""avg_power_l2"": 155.6, ""avg_power_l3"": 404.8, ""avg_power_factor"": 0.07533333333333332, ""avg_voltage_l1"": 239.32000000000005, ""avg_voltage_l2"": 239.7133333333333, ""avg_voltage_l3"": 239.06666666666663, ""voltage_stability_cv"": 0.16391588412267522, ""peak_events_count"": 4.0, ""avg_neutral_current"": 3.3799999999999994, ""max_neutral_current"": 3.6, ""power_trend_percent"": -12.421580928481802, ""avg_reactive_power"": 2986.4, ""reactive_to_active_ratio"": 496.9051580698835, ""load_variability_cv"": 240.4810670134727, ""anomaly_score"": 3.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-14 19:30:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 700.2, ""max_total_power"": 4212.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 216.96658097686372, ""avg_power_l1"": 0.0, ""avg_power_l2"": 193.8, ""avg_power_l3"": 506.4, ""avg_power_factor"": 0.07200000000000001, ""avg_voltage_l1"": 239.76666666666662, ""avg_voltage_l2"": 240.02, ""avg_voltage_l3"": 239.60666666666665, ""voltage_stability_cv"": 0.1691448851434117, ""peak_events_count"": 5.0, ""avg_neutral_current"": 3.4199999999999995, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 3286.0, ""reactive_to_active_ratio"": 469.29448728934585, ""load_variability_cv"": 227.4302369169302, ""anomaly_score"": 3.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-14 19:45:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 641.2, ""max_total_power"": 4260.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 168.80848409232686, ""avg_power_l1"": 62.4, ""avg_power_l2"": 155.6, ""avg_power_l3"": 423.2, ""avg_power_factor"": 0.09066666666666666, ""avg_voltage_l1"": 238.8866666666667, ""avg_voltage_l2"": 239.01000000000005, ""avg_voltage_l3"": 238.54666666666668, ""voltage_stability_cv"": 0.7991621145890292, ""peak_events_count"": 4.0, ""avg_neutral_current"": 3.4199999999999995, ""max_neutral_current"": 3.6, ""power_trend_percent"": 578.6407766990292, ""avg_reactive_power"": 3082.2, ""reactive_to_active_ratio"": 480.6924516531502, ""load_variability_cv"": 223.0761200775695, ""anomaly_score"": 3.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-14 20:00:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 412.8, ""max_total_power"": 4194.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 217.00581395348843, ""avg_power_l1"": 0.0, ""avg_power_l2"": 114.2, ""avg_power_l3"": 298.6, ""avg_power_factor"": 0.044333333333333336, ""avg_voltage_l1"": 234.69333333333333, ""avg_voltage_l2"": 234.98000000000002, ""avg_voltage_l3"": 234.52, ""voltage_stability_cv"": 0.288191763858598, ""peak_events_count"": 3.0, ""avg_neutral_current"": 3.4599999999999995, ""max_neutral_current"": 4.8, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2529.8, ""reactive_to_active_ratio"": 612.8391472868217, ""load_variability_cv"": 305.153166824084, ""anomaly_score"": 3.0, ""avg_frequency"": 49.96666666666667, ""frequency_deviation"": 0.03333333333333144}"
2025-08-14 20:15:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 686.0, ""max_total_power"": 4170.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 216.82215743440233, ""avg_power_l1"": 0.0, ""avg_power_l2"": 190.2, ""avg_power_l3"": 495.8, ""avg_power_factor"": 0.07366666666666667, ""avg_voltage_l1"": 235.01000000000002, ""avg_voltage_l2"": 235.28333333333336, ""avg_voltage_l3"": 234.6366666666667, ""voltage_stability_cv"": 0.17761680468191327, ""peak_events_count"": 5.0, ""avg_neutral_current"": 3.2999999999999994, ""max_neutral_current"": 3.6, ""power_trend_percent"": -100.0, ""avg_reactive_power"": 2985.0, ""reactive_to_active_ratio"": 435.13119533527697, ""load_variability_cv"": 227.45075369641853, ""anomaly_score"": 3.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-14 20:30:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 836.8, ""max_total_power"": 4320.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 219.90917782026767, ""avg_power_l1"": 0.0, ""avg_power_l2"": 223.4, ""avg_power_l3"": 613.4, ""avg_power_factor"": 0.09166666666666666, ""avg_voltage_l1"": 235.33666666666664, ""avg_voltage_l2"": 235.73333333333332, ""avg_voltage_l3"": 234.94000000000003, ""voltage_stability_cv"": 0.15302071935537384, ""peak_events_count"": 6.0, ""avg_neutral_current"": 3.5399999999999987, ""max_neutral_current"": 9.6, ""power_trend_percent"": 115.29235382308846, ""avg_reactive_power"": 3516.4, ""reactive_to_active_ratio"": 420.2198852772467, ""load_variability_cv"": 197.5684923689767, ""anomaly_score"": 3.0, ""avg_frequency"": 49.973333333333336, ""frequency_deviation"": 0.02666666666666373}"
2025-08-14 20:45:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 547.0, ""max_total_power"": 4206.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 217.62340036563072, ""avg_power_l1"": 0.0, ""avg_power_l2"": 150.2, ""avg_power_l3"": 396.8, ""avg_power_factor"": 0.05733333333333333, ""avg_voltage_l1"": 235.73666666666668, ""avg_voltage_l2"": 236.17333333333332, ""avg_voltage_l3"": 235.2766666666667, ""voltage_stability_cv"": 0.22065531548938494, ""peak_events_count"": 4.0, ""avg_neutral_current"": 3.4599999999999995, ""max_neutral_current"": 4.8, ""power_trend_percent"": -100.0, ""avg_reactive_power"": 2873.6, ""reactive_to_active_ratio"": 525.3382084095064, ""load_variability_cv"": 259.34228501110834, ""anomaly_score"": 3.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-14 21:00:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 538.0, ""max_total_power"": 4050.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 217.36059479553904, ""avg_power_l1"": 0.0, ""avg_power_l2"": 148.2, ""avg_power_l3"": 389.8, ""avg_power_factor"": 0.057666666666666665, ""avg_voltage_l1"": 235.29666666666662, ""avg_voltage_l2"": 235.83, ""avg_voltage_l3"": 234.83999999999997, ""voltage_stability_cv"": 0.2503231396515355, ""peak_events_count"": 4.0, ""avg_neutral_current"": 3.2399999999999998, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2537.6, ""reactive_to_active_ratio"": 471.6728624535316, ""load_variability_cv"": 259.31116437007955, ""anomaly_score"": 3.0, ""avg_frequency"": 49.96666666666667, ""frequency_deviation"": 0.03333333333333144}"
2025-08-14 21:15:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 403.8, ""max_total_power"": 4062.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 217.23625557206537, ""avg_power_l1"": 0.0, ""avg_power_l2"": 111.4, ""avg_power_l3"": 292.4, ""avg_power_factor"": 0.043000000000000003, ""avg_voltage_l1"": 236.34333333333333, ""avg_voltage_l2"": 236.8466666666667, ""avg_voltage_l3"": 235.81, ""voltage_stability_cv"": 0.19901836572915207, ""peak_events_count"": 3.0, ""avg_neutral_current"": 2.9799999999999995, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2661.2, ""reactive_to_active_ratio"": 659.0391282813274, ""load_variability_cv"": 305.13182024984934, ""anomaly_score"": 3.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-14 21:30:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 272.4, ""max_total_power"": 4104.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 218.28193832599118, ""avg_power_l1"": 0.0, ""avg_power_l2"": 74.2, ""avg_power_l3"": 198.2, ""avg_power_factor"": 0.028666666666666667, ""avg_voltage_l1"": 237.7633333333333, ""avg_voltage_l2"": 238.32666666666665, ""avg_voltage_l3"": 237.19333333333333, ""voltage_stability_cv"": 0.20908572977575726, ""peak_events_count"": 2.0, ""avg_neutral_current"": 3.02, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2424.2, ""reactive_to_active_ratio"": 889.9412628487518, ""load_variability_cv"": 380.56615399659137, ""anomaly_score"": 3.0, ""avg_frequency"": 49.983333333333334, ""frequency_deviation"": 0.01666666666666572}"
2025-08-14 21:45:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 698.8, ""max_total_power"": 4386.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 205.38065254722383, ""avg_power_l1"": 20.0, ""avg_power_l2"": 180.4, ""avg_power_l3"": 498.4, ""avg_power_factor"": 0.08299999999999999, ""avg_voltage_l1"": 238.38000000000002, ""avg_voltage_l2"": 238.9266666666667, ""avg_voltage_l3"": 237.95333333333332, ""voltage_stability_cv"": 0.17921635049633677, ""peak_events_count"": 5.0, ""avg_neutral_current"": 3.859999999999999, ""max_neutral_current"": 9.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 3284.8, ""reactive_to_active_ratio"": 470.0629650829994, ""load_variability_cv"": 215.04944273491398, ""anomaly_score"": 3.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-14 22:00:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 702.2, ""max_total_power"": 4326.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 205.0697806892623, ""avg_power_l1"": 21.0, ""avg_power_l2"": 180.2, ""avg_power_l3"": 501.0, ""avg_power_factor"": 0.08633333333333335, ""avg_voltage_l1"": 237.12, ""avg_voltage_l2"": 237.72666666666666, ""avg_voltage_l3"": 236.69, ""voltage_stability_cv"": 0.3714785974501463, ""peak_events_count"": 5.0, ""avg_neutral_current"": 3.4599999999999995, ""max_neutral_current"": 5.4, ""power_trend_percent"": -20.143884892086323, ""avg_reactive_power"": 3189.8, ""reactive_to_active_ratio"": 454.2580461407007, ""load_variability_cv"": 212.74167196719876, ""anomaly_score"": 3.0, ""avg_frequency"": 49.95, ""frequency_deviation"": 0.04999999999999716}"
2025-08-14 22:15:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 544.8, ""max_total_power"": 4128.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 217.51101321585904, ""avg_power_l1"": 0.0, ""avg_power_l2"": 149.8, ""avg_power_l3"": 395.0, ""avg_power_factor"": 0.057666666666666665, ""avg_voltage_l1"": 236.74333333333337, ""avg_voltage_l2"": 237.42, ""avg_voltage_l3"": 236.31333333333333, ""voltage_stability_cv"": 0.1896194988463063, ""peak_events_count"": 4.0, ""avg_neutral_current"": 3.1399999999999997, ""max_neutral_current"": 3.6, ""power_trend_percent"": -100.0, ""avg_reactive_power"": 2897.4, ""reactive_to_active_ratio"": 531.8281938325991, ""load_variability_cv"": 259.3231371627543, ""anomaly_score"": 3.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-14 22:30:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 236.99333333333334, ""avg_voltage_l2"": 237.49666666666664, ""avg_voltage_l3"": 236.55666666666667, ""voltage_stability_cv"": 0.13628998016116078, ""peak_events_count"": 0.0, ""avg_neutral_current"": 3.199999999999999, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1837.4, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 49.980000000000004, ""frequency_deviation"": 0.01999999999999602}"
2025-08-14 22:45:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 237.28, ""avg_voltage_l2"": 237.80999999999995, ""avg_voltage_l3"": 236.74000000000004, ""voltage_stability_cv"": 0.17808676751803848, ""peak_events_count"": 0.0, ""avg_neutral_current"": 3.0399999999999996, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1800.2, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-14 23:00:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 237.58666666666664, ""avg_voltage_l2"": 238.10333333333332, ""avg_voltage_l3"": 237.0, ""voltage_stability_cv"": 0.15490898769037637, ""peak_events_count"": 0.0, ""avg_neutral_current"": 3.1399999999999997, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1987.2, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 49.96666666666667, ""frequency_deviation"": 0.03333333333333144}"
2025-08-14 23:15:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 238.18666666666667, ""avg_voltage_l2"": 238.66333333333336, ""avg_voltage_l3"": 237.6533333333333, ""voltage_stability_cv"": 0.12036688336952316, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.98, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1993.6, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-14 23:30:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 238.20666666666668, ""avg_voltage_l2"": 238.59666666666666, ""avg_voltage_l3"": 237.60000000000002, ""voltage_stability_cv"": 0.11061467740154624, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.900000000000001, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1812.0, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99666666666667, ""frequency_deviation"": 0.0033333333333303017}"
2025-08-14 23:45:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 238.39333333333335, ""avg_voltage_l2"": 238.73333333333332, ""avg_voltage_l3"": 237.76000000000002, ""voltage_stability_cv"": 0.05965698677029463, ""peak_events_count"": 0.0, ""avg_neutral_current"": 3.0000000000000004, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2082.4, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 00:00:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 238.56, ""avg_voltage_l2"": 238.84, ""avg_voltage_l3"": 237.89333333333335, ""voltage_stability_cv"": 0.13514213792799382, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.800000000000001, ""max_neutral_current"": 3.0, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2141.4, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 49.989999999999995, ""frequency_deviation"": 0.010000000000005116}"
2025-08-15 00:15:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 238.6566666666667, ""avg_voltage_l2"": 238.87333333333336, ""avg_voltage_l3"": 237.95666666666665, ""voltage_stability_cv"": 0.0776647892590239, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.8200000000000007, ""max_neutral_current"": 3.0, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1990.0, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 00:30:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 239.05666666666667, ""avg_voltage_l2"": 239.31, ""avg_voltage_l3"": 238.4266666666667, ""voltage_stability_cv"": 0.08521065694887406, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.9, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2056.8, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 49.99333333333333, ""frequency_deviation"": 0.006666666666667709}"
2025-08-15 00:45:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 238.54000000000002, ""avg_voltage_l2"": 238.85333333333335, ""avg_voltage_l3"": 237.95000000000002, ""voltage_stability_cv"": 0.1566027461481861, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.94, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1989.8, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 01:00:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 238.41666666666666, ""avg_voltage_l2"": 238.72666666666666, ""avg_voltage_l3"": 237.8166666666667, ""voltage_stability_cv"": 0.25444359837249575, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.780000000000001, ""max_neutral_current"": 3.0, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2017.8, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 01:15:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 237.74000000000004, ""avg_voltage_l2"": 238.19999999999996, ""avg_voltage_l3"": 237.0933333333333, ""voltage_stability_cv"": 0.19937223552044547, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.8200000000000007, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1852.8, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 01:30:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 238.3266666666667, ""avg_voltage_l2"": 238.65, ""avg_voltage_l3"": 237.58666666666667, ""voltage_stability_cv"": 0.06496638491410096, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.8600000000000003, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2050.8, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 01:45:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 238.01999999999998, ""avg_voltage_l2"": 238.32666666666665, ""avg_voltage_l3"": 237.27333333333334, ""voltage_stability_cv"": 0.08734889333711099, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.86, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1992.0, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 02:00:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 237.5033333333333, ""avg_voltage_l2"": 237.89666666666662, ""avg_voltage_l3"": 236.88999999999996, ""voltage_stability_cv"": 0.1606799367876296, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.7400000000000007, ""max_neutral_current"": 3.0, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1897.4, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 02:15:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 237.30333333333337, ""avg_voltage_l2"": 237.70999999999998, ""avg_voltage_l3"": 236.70333333333335, ""voltage_stability_cv"": 0.13948825458021477, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.7200000000000006, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1946.8, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 02:30:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 237.1633333333333, ""avg_voltage_l2"": 237.6, ""avg_voltage_l3"": 236.6566666666667, ""voltage_stability_cv"": 0.0996948692494277, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.780000000000001, ""max_neutral_current"": 3.0, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 2074.6, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 02:45:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 0.0, ""max_total_power"": 0.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 0.0, ""avg_power_l1"": 0.0, ""avg_power_l2"": 0.0, ""avg_power_l3"": 0.0, ""avg_power_factor"": 0.0, ""avg_voltage_l1"": 236.86, ""avg_voltage_l2"": 237.19666666666663, ""avg_voltage_l3"": 236.2833333333333, ""voltage_stability_cv"": 0.13188508615671957, ""peak_events_count"": 0.0, ""avg_neutral_current"": 2.880000000000001, ""max_neutral_current"": 3.6, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 1990.8, ""reactive_to_active_ratio"": 0.0, ""load_variability_cv"": 0.0, ""anomaly_score"": 1.0, ""avg_frequency"": 50.0, ""frequency_deviation"": 0.0}"
2025-08-15 03:00:00+00:00,CH - N. Chirurgia 2,"{""avg_total_power"": 633.8, ""max_total_power"": 9528.0, ""min_total_power"": 0.0, ""phase_imbalance_percent"": 216.97696434206372, ""avg_power_l1"": 0.0, ""avg_power_l2"": 175.4, ""avg_power_l3"": 458.4, ""avg_power_factor"": 0.03166666666666666, ""avg_voltage_l1"": 236.49000000000004, ""avg_voltage_l2"": 236.8266666666667, ""avg_voltage_l3"": 236.05333333333334, ""voltage_stability_cv"": 0.28040857057953256, ""peak_events_count"": 2.0, ""avg_neutral_current"": 2.7400000000000007, ""max_neutral_current"": 3.0, ""power_trend_percent"": 0.0, ""avg_reactive_power"": 3119.8, ""reactive_to_active_ratio"": 492.2372988324393, ""load_variability_cv"": 380.5631922944406, ""anomaly_score"": 3.0, ""avg_frequency"": 49.983333333333334, ""frequency_deviation"": 0.01666666666666572}"
